Feature ID	Taxon	Confidence
63f37ee4b481fccdffca10160ed5b944	k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae	0.9934873210546592
29d5a1f45c97760080e874715394bcfe	k__Bacteria; p__Halanaerobiaeota; c__Halanaerobiia; o__Halanaerobiales; f__Halobacteroidaceae; g__midas_g_109927; s__midas_s_109927	0.8795565135248432
c39f594d9d2493b66260c1f7503e5ea1	k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium; s__Methanobacterium_beijingense	0.9999312185019447
0b736ddea36ed16291fa058fe28061f8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Proteinivoracales; f__midas_f_1799; g__midas_g_1799; s__midas_s_91638	0.7652188455467274
5346417a16a786a9003aaee8d9cf6253	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Sedimentibacteraceae; g__Sedimentibacter; s__midas_s_703	0.7139441550804762
54e41d7748bdb8fe71a73a47ad58423e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Serpentinicella; g__midas_g_75908	0.9974501648003913
52708c2cfa926ba9b2f69878c97cee2c	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Stappiaceae; g__Stappia	0.9961584937875029
496ed1835247fa310353bd53160fad4a	k__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__OPB41	0.9999800995499536
2096bed8d8d3c009cd128c5f66954ed4	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__midas_g_12; s__midas_s_12	0.837193218978119
b7bc2902499297dc5de20e8748a42d33	k__Bacteria; p__Firmicutes; c__Dethiobacteria; o__Dethiobacterales; f__Dethiobacteraceae; g__Dethiobacter	0.9999307741535104
09304de7bcdde93714df6d4800a79b4d	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium	0.9999980495920119
d48429274cd09a4257ad8b24c009e8fd	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__midas_g_25828	0.9950712790050377
fd4dc2d3654041c497b3d8e6cee4d18b	k__Bacteria; p__Firmicutes; c__midas_c_4; o__DTU014; f__midas_f_148; g__midas_g_515	0.9999992213570001
e1382120e151d51cb3b3b6900845f1c8	k__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfomicrobiaceae; g__Desulfomicrobium	0.9999999895546443
22958f01426d8f1fe3f4922e13710669	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__midas_o_5; f__midas_f_5; g__midas_g_399; s__midas_s_399	0.9999270308768481
dcc552ee0bfe584a9f79fd3d7893047f	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9995358937399822
bc15f0e20879b79188fa5ea9e191428c	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999894057513891
702860fda44c0d44ddacb5bd79fd5d24	k__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanothrix	0.9999999999999727
6dfb10e6d92b2c7ec87175ad560bed2e	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium	0.9999937736478577
acb819d2b09f090ba6c3112028bbc54b	k__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__midas_f_269; g__midas_g_269; s__midas_s_269	0.9987591956554419
c05932b0e9b0bcf5f076c8971c6bab60	k__Bacteria; p__Firmicutes	0.9987274006997356
f4cdea40a93156f6fd8061c2f92bf579	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales	0.9997615314323611
894d5f2608f2a0e9e3bf2499f1cc6130	k__Bacteria; p__Caldatribacteriota; c__Caldatribacteriia; o__Caldatribacteriales; f__Caldatribacteriaceae; g__Ca_Caldatribacterium	0.9999999999595419
cb08126894ac0c8eeddc7b86d1ab1eb9	k__Bacteria; p__Firmicutes; c__Moorellia; o__Desulfitibacterales; f__Desulfitibacteraceae; g__Desulfitibacter	0.8121111633436127
48ca5b4f7cb58d4a146837de341a2604	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter	0.8353558739897042
64b0ba388dd3728a36854c2f014b3129	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Lentimicrobiaceae; g__Lentimicrobium	0.999998383151778
7992a92dacb4d741b72a7c0f427fc5be	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.9999986554865802
04e715f54c06e9ccf25afba02b343b5c	k__Bacteria; p__Firmicutes; c__Dethiobacteria; o__Dethiobacterales; f__Dethiobacteraceae; g__midas_g_7; s__midas_s_113288	0.8810409261262975
a5ea8c2ae0dc9882cf9358924dd4f453	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__midas_g_25828; s__midas_s_84217	0.9558235723107844
492422c8881f2e782fccb0225f1c68ab	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Pusillimonas; s__midas_s_89306	0.8866903903143187
8855fec4062970bb235780d6469a1d6d	k__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__midas_g_1408; s__midas_s_3753	0.8282488330194406
e1809c067af83a3dc4623ce28f35fe79	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidetes_vadinHA17; g__midas_g_19	0.9970411121458526
ea156f972cd3802c3fac147e4200ba7a	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__midas_g_36215; s__midas_s_82500	0.9971752170044483
0138936a169c4a0914606cedbcd38fa6	k__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__midas_o_5; f__midas_f_5; g__midas_g_399; s__midas_s_18349	0.9854431754432291
baa4a4f4c8d40a784e35ff0313bf0ccb	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Azoarcus; s__midas_s_70352	0.7082151193650934
